# Histogram of scattering angles (degrees)
# bins=100, range=[0,180], bin_width=1.80
# Total particles: 1000000
0.9000 0.328547
2.7000 0.192241
4.5000 0.025326
6.3000 0.004970
8.1000 0.001797
9.9000 0.000890
11.7000 0.000529
13.5000 0.000329
15.3000 0.000192
17.1000 0.000140
18.9000 0.000108
20.7000 0.000086
22.5000 0.000070
24.3000 0.000049
26.1000 0.000041
27.9000 0.000033
29.7000 0.000024
31.5000 0.000013
33.3000 0.000021
35.1000 0.000014
36.9000 0.000008
38.7000 0.000012
40.5000 0.000010
42.3000 0.000006
44.1000 0.000008
45.9000 0.000007
47.7000 0.000006
49.5000 0.000005
51.3000 0.000004
53.1000 0.000004
54.9000 0.000007
56.7000 0.000003
58.5000 0.000003
60.3000 0.000005
62.1000 0.000003
63.9000 0.000004
65.7000 0.000006
67.5000 0.000001
69.3000 0.000002
71.1000 0.000002
72.9000 0.000003
74.7000 0.000000
76.5000 0.000001
78.3000 0.000002
80.1000 0.000001
81.9000 0.000001
83.7000 0.000002
85.5000 0.000000
87.3000 0.000002
89.1000 0.000001
90.9000 0.000000
92.7000 0.000001
94.5000 0.000001
96.3000 0.000001
98.1000 0.000000
99.9000 0.000001
101.7000 0.000001
103.5000 0.000001
105.3000 0.000001
107.1000 0.000000
108.9000 0.000001
110.7000 0.000000
112.5000 0.000001
114.3000 0.000000
116.1000 0.000001
117.9000 0.000000
119.7000 0.000001
121.5000 0.000001
123.3000 0.000000
125.1000 0.000000
126.9000 0.000000
128.7000 0.000001
130.5000 0.000001
132.3000 0.000001
134.1000 0.000000
135.9000 0.000001
137.7000 0.000000
139.5000 0.000001
141.3000 0.000001
143.1000 0.000000
144.9000 0.000000
146.7000 0.000001
148.5000 0.000000
150.3000 0.000000
152.1000 0.000000
153.9000 0.000000
155.7000 0.000001
157.5000 0.000000
159.3000 0.000000
161.1000 0.000000
162.9000 0.000001
164.7000 0.000000
166.5000 0.000000
168.3000 0.000000
170.1000 0.000000
171.9000 0.000000
173.7000 0.000000
175.5000 0.000000
177.3000 0.000000
179.1000 0.000001
